s0,s1,s2,s3,s4,s5,s6,s7,action
0.15,0.21666666666666667,0.44,1.0,0.93,1.0,0.32,0.16333333333333333,1
0.14666666666666667,0.21666666666666667,0.45666666666666667,1.0,0.9233333333333333,1.0,0.30333333333333334,0.15666666666666668,1
0.14,0.22,0.47333333333333333,1.0,0.92,1.0,0.28,0.14666666666666667,1
0.13666666666666666,0.21666666666666667,0.49,1.0,0.9166666666666666,1.0,0.2633333333333333,0.14,1
0.13,0.21666666666666667,0.5066666666666667,1.0,0.9166666666666666,1.0,0.24666666666666667,0.13333333333333333,1
0.12333333333333334,0.21333333333333335,0.5233333333333333,1.0,0.92,1.0,0.23,0.12,1
0.11666666666666667,0.21,0.54,1.0,0.9233333333333333,1.0,0.21333333333333335,0.11333333333333333,1
0.11,0.20666666666666667,0.5566666666666666,1.0,0.93,1.0,0.19,0.10666666666666667,1
0.10333333333333333,0.20333333333333334,0.57,1.0,0.94,1.0,0.17333333333333334,0.09333333333333334,6
0.09,0.17333333333333334,0.5366666666666666,1.0,0.9233333333333333,1.0,0.18,0.09,6
0.08333333333333333,0.15,0.5066666666666667,1.0,0.9433333333333334,1.0,0.19,0.08666666666666667,6
0.07333333333333333,0.13333333333333333,0.4666666666666667,1.0,1.0,1.0,0.20666666666666667,0.08333333333333333,6
0.07,0.11666666666666667,0.43333333333333335,0.9466666666666667,1.0,1.0,0.23333333333333334,0.08333333333333333,6
0.07,0.10666666666666667,0.39,0.9,1.0,1.0,0.27,0.08666666666666667,6
0.06666666666666667,0.09666666666666666,0.3566666666666667,0.8633333333333333,1.0,1.0,0.33,0.08333333333333333,6
0.07,0.09333333333333334,0.31333333333333335,0.8233333333333334,1.0,1.0,0.4266666666666667,0.09666666666666666,6
0.07,0.09,0.2833333333333333,0.79,1.0,1.0,0.5533333333333333,0.10333333333333333,6
0.07,0.08333333333333333,0.24333333333333335,0.76,1.0,1.0,0.7333333333333333,0.11333333333333333,6
0.08,0.09,0.22666666666666666,0.7333333333333333,1.0,0.9166666666666666,0.9866666666666667,0.13333333333333333,6
0.08333333333333333,0.09,0.20333333333333334,0.7033333333333334,1.0,0.87,1.0,0.15333333333333332,1
0.09,0.09666666666666666,0.22,0.7266666666666667,1.0,0.86,1.0,0.15666666666666668,1
0.09,0.1,0.24,0.75,1.0,0.8533333333333334,1.0,0.16333333333333333,1
0.09666666666666666,0.10333333333333333,0.25666666666666665,0.77,1.0,0.8466666666666667,1.0,0.16666666666666666,1
0.1,0.11333333333333333,0.2733333333333333,0.79,1.0,0.8433333333333334,1.0,0.17,1
0.1,0.11666666666666667,0.29333333333333333,0.8133333333333334,1.0,0.8366666666666667,1.0,0.17,1
0.10333333333333333,0.12,0.31,0.8333333333333334,1.0,0.8333333333333334,1.0,0.17333333333333334,1
0.10666666666666667,0.12666666666666668,0.32666666666666666,0.8533333333333334,1.0,0.83,1.0,0.17333333333333334,1
0.11,0.13,0.3466666666666667,0.8733333333333333,1.0,0.83,1.0,0.17666666666666667,1
0.11,0.13666666666666666,0.36,0.8933333333333333,1.0,0.8266666666666667,1.0,0.18333333333333332,1
0.11666666666666667,0.13666666666666666,0.37666666666666665,0.9133333333333333,1.0,0.8233333333333334,1.0,0.18333333333333332,1
0.12,0.14333333333333334,0.39666666666666667,0.9333333333333333,1.0,0.8233333333333334,1.0,0.18666666666666668,1
0.12,0.14666666666666667,0.41333333333333333,0.95,1.0,0.8233333333333334,1.0,0.18666666666666668,1
0.12,0.15,0.4266666666666667,0.9733333333333334,1.0,0.8233333333333334,1.0,0.18666666666666668,1
0.12333333333333334,0.15,0.44666666666666666,0.9866666666666667,1.0,0.8233333333333334,1.0,0.18666666666666668,1
0.12333333333333334,0.15333333333333332,0.4633333333333333,1.0,1.0,0.8266666666666667,1.0,0.18666666666666668,1
0.12666666666666668,0.16,0.4766666666666667,1.0,1.0,0.83,0.9966666666666667,0.18666666666666668,1
0.12666666666666668,0.16,0.49333333333333335,1.0,1.0,0.83,0.9766666666666667,0.18666666666666668,1
0.12666666666666668,0.16,0.5133333333333333,1.0,1.0,0.8366666666666667,0.9566666666666667,0.18666666666666668,1
0.12666666666666668,0.16333333333333333,0.53,1.0,1.0,0.8366666666666667,0.9366666666666666,0.18333333333333332,1
0.12666666666666668,0.16666666666666666,0.5433333333333333,1.0,1.0,0.8466666666666667,0.9166666666666666,0.18333333333333332,1
0.12666666666666668,0.16666666666666666,0.5633333333333334,1.0,1.0,0.8533333333333334,0.8966666666666666,0.17666666666666667,1
0.12666666666666668,0.16666666666666666,0.58,1.0,1.0,0.86,0.88,0.17666666666666667,1
0.12666666666666668,0.17,0.5933333333333334,1.0,1.0,0.8666666666666667,0.85,0.17333333333333334,1
0.12666666666666668,0.17,0.6133333333333333,1.0,1.0,0.8733333333333333,0.83,0.17333333333333334,1
0.12666666666666668,0.17333333333333334,0.63,1.0,1.0,0.8866666666666667,0.81,0.17333333333333334,1
0.12666666666666668,0.17333333333333334,0.6466666666666666,1.0,1.0,0.8933333333333333,0.79,0.17,1
0.12666666666666668,0.17333333333333334,0.66,1.0,1.0,0.9,0.77,0.17,1
0.12333333333333334,0.17333333333333334,0.68,1.0,1.0,0.9166666666666666,0.7533333333333333,0.16666666666666666,1
0.12333333333333334,0.17333333333333334,0.6966666666666667,1.0,1.0,0.9333333333333333,0.7333333333333333,0.16333333333333333,1
0.12333333333333334,0.17333333333333334,0.71,1.0,0.7033333333333334,0.9466666666666667,0.7133333333333334,0.16333333333333333,1
0.12,0.17333333333333334,0.73,1.0,0.6733333333333333,0.9633333333333334,0.6933333333333334,0.16,1
0.12,0.17333333333333334,0.7466666666666667,1.0,0.6533333333333333,0.98,0.6733333333333333,0.15666666666666668,1
0.12,0.17,0.76,1.0,0.6433333333333333,0.9966666666666667,0.6533333333333333,0.15333333333333332,1
0.11666666666666667,0.16666666666666666,0.7833333333333333,1.0,0.6366666666666667,1.0,0.6366666666666667,0.15333333333333332,1
0.11666666666666667,0.16666666666666666,0.7966666666666666,1.0,0.6266666666666667,1.0,0.6166666666666667,0.14666666666666667,1
0.11,0.16666666666666666,0.8133333333333334,1.0,0.62,1.0,0.5966666666666667,0.14,1
0.11,0.16666666666666666,0.8266666666666667,1.0,0.6166666666666667,1.0,0.5766666666666667,0.14,1
0.10666666666666667,0.16333333333333333,0.8466666666666667,1.0,0.6133333333333333,1.0,0.5566666666666666,0.13666666666666666,1
0.10333333333333333,0.16,0.8633333333333333,1.0,0.6066666666666667,1.0,0.5366666666666666,0.13333333333333333,1
0.10333333333333333,0.16,0.8766666666666667,1.0,0.6033333333333334,1.0,0.5166666666666667,0.13,6
0.10333333333333333,0.14666666666666667,0.73,1.0,0.6133333333333333,0.9566666666666667,0.6966666666666667,0.14,6
0.10333333333333333,0.13666666666666666,0.5866666666666667,1.0,0.6266666666666667,0.8266666666666667,0.97,0.15333333333333332,6
0.11,0.13333333333333333,0.47333333333333333,1.0,0.6533333333333333,0.7366666666666667,1.0,0.17,6
0.11,0.13,0.39,1.0,1.0,0.68,1.0,0.19333333333333333,6
0.12,0.12666666666666668,0.32666666666666666,1.0,1.0,0.6366666666666667,1.0,0.22333333333333333,6
0.13,0.13333333333333333,0.29,1.0,1.0,0.6,1.0,0.2733333333333333,6
0.14,0.13333333333333333,0.2633333333333333,1.0,1.0,0.5766666666666667,1.0,0.34,1
0.14666666666666667,0.14,0.28,1.0,1.0,0.5666666666666667,1.0,0.35333333333333333,1
0.15333333333333332,0.14666666666666667,0.2966666666666667,1.0,1.0,0.56,1.0,0.36,1
0.16,0.15666666666666668,0.31,1.0,1.0,0.5533333333333333,1.0,0.37333333333333335,1
0.16666666666666666,0.16333333333333333,0.3233333333333333,1.0,1.0,0.5466666666666666,1.0,0.38,1
0.17333333333333334,0.16666666666666666,0.33666666666666667,1.0,1.0,0.54,1.0,0.3933333333333333,1
0.18,0.17333333333333334,0.35333333333333333,1.0,1.0,0.5333333333333333,1.0,0.4,1
0.18666666666666668,0.18333333333333332,0.37,1.0,1.0,0.53,1.0,0.4066666666666667,1
0.19,0.19,0.38666666666666666,1.0,1.0,0.52,1.0,0.42,1
0.2,0.19333333333333333,0.4,1.0,0.65,0.5166666666666667,1.0,0.4266666666666667,1
0.20666666666666667,0.20333333333333334,0.41333333333333333,1.0,0.6166666666666667,0.51,1.0,0.43333333333333335,1
0.21,0.21,0.4266666666666667,1.0,0.5933333333333334,0.5066666666666667,1.0,0.44,1
0.21666666666666667,0.21333333333333335,0.44333333333333336,1.0,0.5666666666666667,0.49666666666666665,1.0,0.44666666666666666,1
0.22,0.22,0.46,1.0,0.5533333333333333,0.49333333333333335,1.0,0.4533333333333333,1
0.22666666666666666,0.22666666666666666,0.4766666666666667,1.0,0.5366666666666666,0.49,1.0,0.46,1
0.23,0.23333333333333334,0.49,1.0,0.5233333333333333,0.48333333333333334,1.0,0.4666666666666667,1
0.23666666666666666,0.24,0.5033333333333333,1.0,0.51,0.48,1.0,0.47333333333333333,1
0.24,0.24333333333333335,0.52,1.0,0.5,0.4766666666666667,1.0,0.48,1
0.24666666666666667,0.25333333333333335,0.5366666666666666,1.0,0.4866666666666667,0.47,1.0,0.4866666666666667,1
0.25,0.25666666666666665,0.5533333333333333,1.0,0.47333333333333333,0.4666666666666667,1.0,0.49333333333333335,1
0.25333333333333335,0.2633333333333333,0.57,1.0,0.4633333333333333,0.4633333333333333,1.0,0.49333333333333335,1
0.26,0.26666666666666666,0.58,1.0,0.45666666666666667,0.46,1.0,0.5,5
0.26,0.2866666666666667,0.6966666666666667,1.0,0.4266666666666667,0.48333333333333334,1.0,0.45,5
0.25666666666666665,0.30333333333333334,0.8433333333333334,1.0,0.41333333333333333,0.5233333333333333,1.0,0.4,5
0.25,0.32666666666666666,1.0,1.0,0.4066666666666667,0.5866666666666667,1.0,0.36333333333333334,5
0.25333333333333335,0.35333333333333333,1.0,1.0,0.4,0.6966666666666667,1.0,0.33666666666666667,5
0.25333333333333335,0.38333333333333336,1.0,0.6133333333333333,0.4033333333333333,1.0,0.96,0.31,5
0.25333333333333335,0.42,1.0,0.53,0.4166666666666667,1.0,0.7733333333333333,0.29,1
0.25333333333333335,0.42,1.0,0.5266666666666666,0.42,1.0,0.76,0.2866666666666667,1
0.25,0.42,1.0,0.5266666666666666,0.42333333333333334,1.0,0.75,0.2833333333333333,1
0.24666666666666667,0.4166666666666667,1.0,0.52,0.4266666666666667,1.0,0.7333333333333333,0.28,1
0.24333333333333335,0.41333333333333333,1.0,0.52,0.43,1.0,0.7166666666666667,0.2733333333333333,1
0.24333333333333335,0.41333333333333333,1.0,0.52,0.43333333333333335,1.0,0.7,0.27,1
0.24,0.41333333333333333,1.0,0.5166666666666667,0.43666666666666665,1.0,0.6833333333333333,0.26666666666666666,1
0.23666666666666666,0.4066666666666667,1.0,0.5166666666666667,0.44333333333333336,1.0,0.67,0.2633333333333333,1
0.23333333333333334,0.4066666666666667,1.0,0.5166666666666667,0.44666666666666666,1.0,0.66,0.26,1
0.23,0.4066666666666667,1.0,0.5166666666666667,0.4533333333333333,1.0,0.6466666666666666,0.25666666666666665,1
0.22666666666666666,0.4,1.0,0.52,0.45666666666666667,1.0,0.6333333333333333,0.25333333333333335,1
0.22333333333333333,0.4,1.0,0.52,0.4633333333333333,1.0,0.6166666666666667,0.24666666666666667,1
0.22,0.3933333333333333,1.0,0.52,0.47,1.0,0.6,0.24,1
0.21666666666666667,0.3933333333333333,1.0,0.52,0.4766666666666667,1.0,0.58,0.23666666666666666,1
0.21333333333333335,0.38666666666666666,1.0,0.5266666666666666,0.48333333333333334,1.0,0.57,0.23333333333333334,1
0.21,0.38666666666666666,1.0,0.5266666666666666,0.49333333333333335,1.0,0.5566666666666666,0.23,1
0.20666666666666667,0.38,1.0,0.53,0.5,1.0,0.5433333333333333,0.22,6
0.19666666666666666,0.3333333333333333,1.0,0.5666666666666667,0.4866666666666667,1.0,0.6366666666666667,0.23,6
0.19666666666666666,0.30333333333333334,1.0,0.62,0.4766666666666667,1.0,0.7666666666666667,0.24,6
0.19,0.27666666666666667,1.0,0.69,0.47333333333333333,1.0,0.9466666666666667,0.25666666666666665,6
0.19333333333333333,0.25333333333333335,1.0,0.8166666666666667,0.47,1.0,1.0,0.27,6
0.19333333333333333,0.24333333333333335,0.8133333333333334,1.0,0.47,1.0,1.0,0.2966666666666667,1
0.19666666666666666,0.24666666666666667,0.83,1.0,0.4666666666666667,1.0,1.0,0.3,1
0.2,0.25,0.8466666666666667,1.0,0.4666666666666667,1.0,1.0,0.30333333333333334,1
0.2,0.25333333333333335,0.8666666666666667,1.0,0.4666666666666667,1.0,1.0,0.30333333333333334,1
0.20333333333333334,0.25666666666666665,0.8833333333333333,0.9266666666666666,0.4633333333333333,1.0,1.0,0.30333333333333334,1
0.20333333333333334,0.2633333333333333,0.9033333333333333,0.8733333333333333,0.4633333333333333,1.0,1.0,0.30333333333333334,1
0.20666666666666667,0.26666666666666666,0.9233333333333333,0.8433333333333334,0.4633333333333333,1.0,1.0,0.30666666666666664,1
0.20666666666666667,0.26666666666666666,0.9433333333333334,0.82,0.4633333333333333,1.0,1.0,0.31,1
0.21,0.27,0.96,0.7966666666666666,0.4633333333333333,1.0,1.0,0.31,1
0.21,0.2733333333333333,0.98,0.78,0.4633333333333333,1.0,1.0,0.31,1
0.21333333333333335,0.28,1.0,0.7633333333333333,0.4666666666666667,1.0,1.0,0.31,1
0.21333333333333335,0.2833333333333333,1.0,0.75,0.4666666666666667,1.0,1.0,0.31,1
0.21333333333333335,0.2833333333333333,1.0,0.74,0.4666666666666667,1.0,1.0,0.31,1
0.21666666666666667,0.2866666666666667,1.0,0.7266666666666667,0.47,1.0,1.0,0.31,1
0.21666666666666667,0.29,1.0,0.7166666666666667,0.47,1.0,1.0,0.31,1
0.21666666666666667,0.29,1.0,0.71,0.47333333333333333,1.0,1.0,0.31,1
0.22333333333333333,0.29333333333333333,1.0,0.7,0.4766666666666667,1.0,1.0,0.31,1
0.22333333333333333,0.29333333333333333,1.0,0.6933333333333334,0.48,1.0,1.0,0.31,1
0.22333333333333333,0.3,1.0,0.6866666666666666,0.48333333333333334,1.0,1.0,0.30666666666666664,1
0.22333333333333333,0.30333333333333334,1.0,0.68,0.4866666666666667,1.0,1.0,0.30666666666666664,1
0.22666666666666666,0.30333333333333334,1.0,0.6766666666666666,0.49333333333333335,1.0,1.0,0.30333333333333334,1
0.22666666666666666,0.30666666666666664,1.0,0.67,0.49666666666666665,1.0,0.9866666666666667,0.30333333333333334,1
0.22666666666666666,0.30666666666666664,1.0,0.6633333333333333,0.5033333333333333,1.0,0.97,0.30333333333333334,1
0.22666666666666666,0.31,1.0,0.66,0.51,1.0,0.9533333333333334,0.30333333333333334,1
0.22666666666666666,0.31,1.0,0.6533333333333333,0.52,1.0,0.9366666666666666,0.3,1
0.22666666666666666,0.31,1.0,0.6533333333333333,0.5266666666666666,1.0,0.92,0.2966666666666667,1
0.22666666666666666,0.31333333333333335,1.0,0.6466666666666666,0.54,1.0,0.9066666666666666,0.2966666666666667,1
0.22666666666666666,0.31333333333333335,1.0,0.6466666666666666,0.55,1.0,0.89,0.29333333333333333,1
0.22666666666666666,0.31333333333333335,1.0,0.6433333333333333,0.5666666666666667,1.0,0.87,0.29333333333333333,1
0.22666666666666666,0.32,1.0,0.64,0.5866666666666667,1.0,0.8533333333333334,0.29333333333333333,1
0.22333333333333333,0.32,1.0,0.64,0.6366666666666667,1.0,0.8366666666666667,0.2866666666666667,1
0.22333333333333333,0.32,1.0,0.64,1.0,1.0,0.82,0.2866666666666667,1
0.22333333333333333,0.3233333333333333,1.0,0.64,1.0,1.0,0.8033333333333333,0.2866666666666667,1
0.22333333333333333,0.3233333333333333,1.0,0.64,1.0,1.0,0.7866666666666666,0.28,1
0.22333333333333333,0.3233333333333333,1.0,0.64,1.0,1.0,0.7733333333333333,0.28,1
0.21666666666666667,0.3233333333333333,1.0,0.64,1.0,1.0,0.7566666666666667,0.2733333333333333,1
0.21666666666666667,0.3233333333333333,1.0,0.64,1.0,1.0,0.74,0.2733333333333333,1
0.21333333333333335,0.3233333333333333,1.0,0.64,1.0,1.0,0.7233333333333334,0.27,1
0.21333333333333335,0.3233333333333333,1.0,0.64,1.0,1.0,0.7066666666666667,0.26666666666666666,1
0.21333333333333335,0.3233333333333333,1.0,0.6466666666666666,1.0,1.0,0.69,0.2633333333333333,1
0.21,0.3233333333333333,1.0,0.6466666666666666,1.0,1.0,0.68,0.25666666666666665,1
0.21,0.3233333333333333,1.0,0.65,1.0,1.0,0.6633333333333333,0.25666666666666665,1
0.20666666666666667,0.3233333333333333,1.0,0.6533333333333333,1.0,1.0,0.6433333333333333,0.25,1
0.20666666666666667,0.3233333333333333,1.0,0.6566666666666666,1.0,1.0,0.6266666666666667,0.24666666666666667,1
0.20333333333333334,0.3233333333333333,1.0,0.66,1.0,1.0,0.61,0.24666666666666667,1
0.2,0.3233333333333333,1.0,0.6633333333333333,1.0,1.0,0.5933333333333334,0.24,1
0.2,0.32,1.0,0.67,1.0,1.0,0.58,0.23333333333333334,1
0.19666666666666666,0.32,1.0,0.6733333333333333,1.0,1.0,0.5633333333333334,0.23333333333333334,1
0.19333333333333333,0.31333333333333335,1.0,0.6766666666666666,1.0,1.0,0.5466666666666666,0.22666666666666666,1
0.19333333333333333,0.31333333333333335,1.0,0.68,1.0,1.0,0.53,0.22333333333333333,1
0.19,0.31,1.0,0.69,1.0,1.0,0.5133333333333333,0.21666666666666667,1
0.18666666666666668,0.31,1.0,0.6933333333333334,1.0,1.0,0.49666666666666665,0.21,1
0.18333333333333332,0.30666666666666664,1.0,0.7,1.0,1.0,0.48333333333333334,0.21,1
0.18,0.30666666666666664,1.0,0.71,1.0,0.99,0.4666666666666667,0.2,1
0.17666666666666667,0.30333333333333334,1.0,0.7166666666666667,1.0,0.9733333333333334,0.45,0.19666666666666666,6
0.17,0.27,1.0,0.7533333333333333,1.0,0.9866666666666667,0.49666666666666665,0.2,6
0.17,0.24666666666666667,1.0,0.8066666666666666,1.0,1.0,0.5433333333333333,0.21,6
0.16666666666666666,0.23,0.9,0.8833333333333333,1.0,1.0,0.5966666666666667,0.22,6
0.16666666666666666,0.21666666666666667,0.72,1.0,1.0,1.0,0.6533333333333333,0.23333333333333334,6
0.17,0.20333333333333334,0.6,1.0,1.0,1.0,0.7,0.25666666666666665,6
0.17666666666666667,0.20333333333333334,0.51,1.0,1.0,1.0,0.7366666666666667,0.28,1
0.17666666666666667,0.20666666666666667,0.5266666666666666,1.0,1.0,1.0,0.72,0.28,1
0.18,0.21,0.54,1.0,1.0,1.0,0.7033333333333334,0.28,1
0.18,0.21333333333333335,0.55,1.0,1.0,1.0,0.6833333333333333,0.28,1
0.18333333333333332,0.21666666666666667,0.5666666666666667,1.0,1.0,1.0,0.6666666666666666,0.27666666666666667,1
0.18333333333333332,0.22,0.5833333333333334,1.0,1.0,0.9866666666666667,0.65,0.2733333333333333,1
0.18333333333333332,0.22333333333333333,0.5966666666666667,1.0,1.0,0.97,0.6333333333333333,0.2733333333333333,1
0.19,0.22666666666666666,0.6133333333333333,1.0,1.0,0.9533333333333334,0.6166666666666667,0.27,1
0.19,0.23,0.63,1.0,1.0,0.9333333333333333,0.5966666666666667,0.27,1
0.19,0.23333333333333334,0.6433333333333333,1.0,1.0,0.9166666666666666,0.58,0.26666666666666666,1
0.19,0.23666666666666666,0.6566666666666666,1.0,1.0,0.9,0.5633333333333334,0.2633333333333333,1
0.19,0.24,0.67,1.0,1.0,0.88,0.5466666666666666,0.26,1
0.19,0.24,0.6866666666666666,1.0,1.0,0.86,0.5266666666666666,0.25333333333333335,1
0.19,0.24333333333333335,0.7033333333333334,1.0,1.0,0.8433333333333334,0.51,0.25,1
0.19,0.24666666666666667,0.7133333333333334,1.0,1.0,0.8233333333333334,0.49333333333333335,0.24666666666666667,6
0.19,0.23333333333333334,0.6133333333333333,1.0,1.0,0.85,0.51,0.26,6
0.19333333333333333,0.23,0.54,1.0,1.0,0.8833333333333333,0.53,0.27666666666666667,6
0.2,0.22666666666666666,0.4866666666666667,1.0,1.0,0.9166666666666666,0.5466666666666666,0.29333333333333333,6
0.20666666666666667,0.22333333333333333,0.44,1.0,1.0,0.96,0.5666666666666667,0.31333333333333335,6
0.22,0.22666666666666666,0.41,1.0,1.0,1.0,0.58,0.33,6
0.23,0.22666666666666666,0.38666666666666666,1.0,0.9,1.0,0.5966666666666667,0.35,6
0.24333333333333335,0.23333333333333334,0.37,1.0,0.8766666666666667,1.0,0.6133333333333333,0.37,6
0.25666666666666665,0.23666666666666666,0.3566666666666667,1.0,0.8933333333333333,1.0,0.63,0.38666666666666666,1
0.2633333333333333,0.24666666666666667,0.37333333333333335,1.0,0.8833333333333333,1.0,0.6133333333333333,0.38333333333333336,1
0.26666666666666666,0.25666666666666665,0.39,1.0,0.8766666666666667,1.0,0.5966666666666667,0.38,1
0.27,0.26666666666666666,0.4066666666666667,1.0,0.8733333333333333,1.0,0.5766666666666667,0.37333333333333335,1
0.2733333333333333,0.2733333333333333,0.42,1.0,0.8733333333333333,1.0,0.56,0.36333333333333334,1
0.27666666666666667,0.2833333333333333,0.43666666666666665,1.0,0.8766666666666667,1.0,0.5433333333333333,0.36,1
0.28,0.29333333333333333,0.45666666666666667,1.0,0.8833333333333333,1.0,0.5266666666666666,0.35,1
0.2833333333333333,0.3,0.47333333333333333,1.0,0.89,1.0,0.51,0.3433333333333333,1
0.2833333333333333,0.30666666666666664,0.49,1.0,0.9,1.0,0.49333333333333335,0.33666666666666667,6
0.29,0.30666666666666664,0.47333333333333333,1.0,0.88,1.0,0.5066666666666667,0.34,6
0.29333333333333333,0.31333333333333335,0.45666666666666667,1.0,0.8933333333333333,1.0,0.5233333333333333,0.3466666666666667,6
0.29333333333333333,0.31333333333333335,0.44333333333333336,0.9966666666666667,0.9666666666666667,1.0,0.5433333333333333,0.3466666666666667,6
0.3,0.31666666666666665,0.43666666666666665,0.9133333333333333,1.0,1.0,0.5666666666666667,0.35,6
0.3,0.32,0.43,0.8433333333333334,1.0,1.0,0.6,0.3566666666666667,6
0.30333333333333334,0.32666666666666666,0.43,0.7933333333333333,1.0,1.0,0.6333333333333333,0.36333333333333334,6
0.30666666666666664,0.32666666666666666,0.4266666666666667,0.7466666666666667,1.0,1.0,0.6833333333333333,0.37,6
0.31,0.3333333333333333,0.43,0.71,1.0,1.0,0.74,0.38333333333333336,6
0.31333333333333335,0.33666666666666667,0.43,0.68,1.0,1.0,0.81,0.39666666666666667,1
0.31666666666666665,0.3466666666666667,0.44666666666666666,0.7033333333333334,1.0,1.0,0.7966666666666666,0.39,1
0.31666666666666665,0.3566666666666667,0.46,0.7233333333333334,1.0,1.0,0.78,0.38666666666666666,1
0.32,0.36333333333333334,0.4766666666666667,0.7433333333333333,1.0,1.0,0.7633333333333333,0.38333333333333336,1
0.32,0.37333333333333335,0.49666666666666665,0.7633333333333333,1.0,1.0,0.7466666666666667,0.37666666666666665,1
0.32,0.38,0.5133333333333333,0.7833333333333333,1.0,1.0,0.73,0.37,1
0.32,0.39,0.53,0.8033333333333333,1.0,1.0,0.7133333333333334,0.36666666666666664,1
0.31666666666666665,0.39666666666666667,0.5466666666666666,0.8233333333333334,1.0,1.0,0.6966666666666667,0.36,1
0.31666666666666665,0.4033333333333333,0.5666666666666667,0.8433333333333334,1.0,1.0,0.6866666666666666,0.35333333333333333,1
0.31333333333333335,0.41,0.5833333333333334,0.8633333333333333,1.0,1.0,0.67,0.3466666666666667,1
0.31,0.4166666666666667,0.6,0.8866666666666667,1.0,1.0,0.6533333333333333,0.3433333333333333,1
0.31,0.42333333333333334,0.6166666666666667,0.9066666666666666,1.0,1.0,0.6366666666666667,0.33666666666666667,1
0.30666666666666664,0.43,0.6333333333333333,0.9233333333333333,1.0,1.0,0.62,0.32666666666666666,1
0.30333333333333334,0.43333333333333335,0.65,0.9433333333333334,1.0,1.0,0.6033333333333334,0.3233333333333333,1
0.30333333333333334,0.43666666666666665,0.6633333333333333,0.9633333333333334,1.0,1.0,0.5866666666666667,0.31666666666666665,1
0.2966666666666667,0.44666666666666666,0.68,0.98,1.0,1.0,0.57,0.31,1
0.29333333333333333,0.45,0.7,1.0,1.0,1.0,0.5566666666666666,0.30333333333333334,1
0.29,0.4533333333333333,0.7166666666666667,1.0,1.0,1.0,0.54,0.29333333333333333,1
0.2866666666666667,0.45666666666666667,0.7333333333333333,1.0,1.0,1.0,0.5266666666666666,0.29,1
0.28,0.46,0.75,1.0,1.0,1.0,0.51,0.28,1
0.2733333333333333,0.46,0.7666666666666667,1.0,1.0,1.0,0.49333333333333335,0.2733333333333333,1
0.27,0.4633333333333333,0.7833333333333333,1.0,1.0,1.0,0.4766666666666667,0.26666666666666666,1
0.2633333333333333,0.4666666666666667,0.8,1.0,1.0,1.0,0.46,0.25666666666666665,1
0.25666666666666665,0.4666666666666667,0.8166666666666667,1.0,0.8233333333333334,1.0,0.44666666666666666,0.25,1
0.25,0.4666666666666667,0.8333333333333334,1.0,0.7533333333333333,1.0,0.43,0.24333333333333335,1
0.24666666666666667,0.4666666666666667,0.85,1.0,0.7233333333333334,1.0,0.41333333333333333,0.23666666666666666,6
0.23333333333333334,0.4166666666666667,0.8366666666666667,1.0,1.0,1.0,0.45,0.23333333333333334,6
0.22,0.37666666666666665,0.8233333333333334,1.0,1.0,1.0,0.49666666666666665,0.23333333333333334,6
0.21333333333333335,0.3466666666666667,0.8033333333333333,1.0,1.0,1.0,0.5666666666666667,0.24,6
0.20666666666666667,0.31666666666666665,0.77,1.0,1.0,0.9533333333333334,0.66,0.24666666666666667,6
0.20666666666666667,0.29333333333333333,0.7333333333333333,1.0,1.0,0.8,0.79,0.25666666666666665,6
0.20666666666666667,0.2733333333333333,0.6933333333333334,1.0,1.0,0.7166666666666667,0.9633333333333334,0.2733333333333333,6
0.20666666666666667,0.2633333333333333,0.6433333333333333,1.0,1.0,0.6633333333333333,1.0,0.2966666666666667,1
0.20666666666666667,0.26666666666666666,0.66,1.0,1.0,0.6633333333333333,1.0,0.29333333333333333,1
0.20666666666666667,0.27,0.68,1.0,1.0,0.66,1.0,0.29333333333333333,1
0.20666666666666667,0.27,0.6966666666666667,1.0,1.0,0.6566666666666666,1.0,0.29,1
0.20666666666666667,0.27,0.71,1.0,1.0,0.6566666666666666,1.0,0.2833333333333333,1
0.20666666666666667,0.2733333333333333,0.73,1.0,1.0,0.6566666666666666,1.0,0.2833333333333333,1
0.20666666666666667,0.27666666666666667,0.7466666666666667,1.0,1.0,0.6566666666666666,1.0,0.28,1
0.20666666666666667,0.27666666666666667,0.76,1.0,1.0,0.6566666666666666,1.0,0.28,1
0.20666666666666667,0.27666666666666667,0.7833333333333333,1.0,1.0,0.6566666666666666,1.0,0.27666666666666667,1
0.20333333333333334,0.28,0.7966666666666666,1.0,1.0,0.6566666666666666,1.0,0.2733333333333333,1
0.20333333333333334,0.28,0.8133333333333334,1.0,1.0,0.6633333333333333,0.9866666666666667,0.27,1
0.20333333333333334,0.2833333333333333,0.8333333333333334,1.0,1.0,0.6633333333333333,0.9666666666666667,0.26666666666666666,1
0.2,0.2833333333333333,0.85,1.0,1.0,0.67,0.9466666666666667,0.26666666666666666,1
0.2,0.2833333333333333,0.8666666666666667,1.0,1.0,0.6733333333333333,0.9266666666666666,0.26,1
0.2,0.2833333333333333,0.8833333333333333,1.0,1.0,0.68,0.9066666666666666,0.26,1
0.19666666666666666,0.2866666666666667,0.9033333333333333,1.0,1.0,0.6866666666666666,0.89,0.25666666666666665,1
0.19666666666666666,0.2833333333333333,0.92,1.0,1.0,0.69,0.87,0.25333333333333335,1
